x,y,cluster_id
213.447,109.815,75
213.882,111.314,75
372.281,87.1117,76
375.281,86.9297,76
377.147,91.1914,76
380.425,88.9324,76
385.525,85.837,76
385.668,91.9738,76
387.184,87.3627,76
30.1619,255.164,77
30.6125,255.728,77
33.5541,259.176,77
37.5777,239.396,77
37.8619,240.711,77
39.6579,243.835,77
40.4402,260.019,77
40.9383,253.137,77
465.989,263.46,78
466.747,260.297,78
466.762,267.796,78
467.227,276.616,78
467.468,273.919,78
467.618,263.918,78
467.798,269.061,78
468.117,258.138,78
469.04,257.808,78
469.54,276.587,78
469.846,279.576,78
469.855,280.868,78
471.67,263.008,78
472.8,267.347,78
473.765,257.88,78
474.51,259.566,78
474.536,276.54,78
70.9865,184.029,79
72.3677,195.092,79
72.6866,183.223,79
72.7719,184.367,79
72.7915,192.003,79
75.0504,188.694,79
126.734,197.033,80
129.175,200.331,80
138.799,196.176,80
139.841,200.778,80
139.985,202.857,80
140.18,191.531,80
140.852,191.352,80
142.167,188.461,80
142.76,203.325,80
143.573,196.758,80
144.205,197.955,80
145.527,189.308,80
146.545,192.297,80
147.083,197.827,80
147.486,196.193,80
148.058,198.13,80
148.49,194.58,80
148.62,203.86,80
149.952,203.708,80
150.086,190.756,80
155.346,193.35,80
410.593,287.702,81
414.039,291.192,81
414.791,292.098,81
415.229,284.757,81
416.399,281.33,81
425.524,149.847,82
436.793,153.662,82
437.125,143.794,82
439.509,155.151,82
439.906,147.48,82
441.873,153.227,82
445.784,134.847,82
446.261,147.548,82
446.362,138.45,82
447.288,145.368,82
449.747,139.925,82
450.817,139.53,82
451.082,140.551,82
451.138,155.958,82
453.287,133.739,82
454.144,135.358,82
455.083,138.43,82
460.188,143.107,82
462.325,136.689,82
144.306,54.4649,83
146.866,59.779,83
146.962,52.4534,83
147.212,60.4709,83
147.849,53.7809,83
148.891,65.0779,83
150.253,61.5027,83
150.322,50.8961,83
150.416,63.1954,83
150.495,56.9073,83
151.5,63.2417,83
151.794,60.299,83
152.284,61.4719,83
152.384,63.859,83
152.786,58.3382,83
154.437,54.0277,83
154.584,52.6346,83
155.184,61.5363,83
155.465,61.6084,83
155.766,58.7399,83
157.046,56.8062,83
157.285,64.3189,83
157.543,52.2861,83
420.892,287.635,84
423.039,291.477,84
424.048,285.958,84
426.08,283.039,84
426.337,284.251,84
428.305,294.929,84
473.888,4.33028,85
476.361,4.28461,85
477.473,1.35409,85
479.223,4.21285,85
480.195,7.74155,85
481.011,0.194963,85
483.206,4.4391,85
490.116,3.2995,85
51.2173,290.861,86
52.528,295.995,86
53.7503,286.194,86
57.131,296.103,86
57.2061,294.207,86
58.9576,288.888,86
60.4085,295.637,86
67.161,301.829,86
21.8796,208.035,87
22.6396,208.693,87
23.884,200.163,87
24.3597,210.236,87
25.4483,208.181,87
27.3849,203.655,87
463.403,153.774,88
464.501,157.37,88
465.969,151.157,88
466.502,167.282,88
466.534,148.867,88
467.894,153.546,88
468.578,151.072,88
470.398,158.392,88
471.19,161.256,88
471.359,160.228,88
472.202,152.468,88
478.461,162.805,88
478.679,158.266,88
478.818,166.67,88
478.839,157.004,88
326.152,286.005,89
328.94,272.904,89
329.327,287.255,89
329.593,272.422,89
334.102,274.412,89
336.46,277.682,89
337.754,270.727,89
338.04,270.712,89
340.153,286.94,89
341.557,276.578,89
342.073,280.302,89
344.392,270.384,89
346.624,278.158,89
347.407,286.958,89
350.759,291.125,89
351.334,279.775,89
352.183,273.221,89
355.558,285.814,89
355.605,294.321,89
356.013,291.942,89
362.427,287.929,89
363.745,289.283,89
364.436,272.004,89
364.781,290.86,89
365.679,267.796,89
366.522,279.752,89
368.008,283.657,89
371.092,293.76,89
371.404,272.31,89
372.78,282.18,89
372.825,277.998,89
376.188,285.133,89
377.61,276.041,89
377.89,285.216,89
379.713,284.414,89
380.702,284.918,89
384.733,287.987,89
386.261,276.163,89
391.953,290.33,89
393.996,292.133,89
394.198,281.351,89
395.229,277.182,89
395.404,274.644,89
396.177,284.26,89
396.39,286.281,89
398.725,273.812,89
399.344,286.288,89
399.931,282.228,89
400.597,281.792,89
402.77,290.285,89
402.869,282.344,89
404.472,283.845,89
404.858,286.426,89
255.043,60.4777,90
256.537,52.6751,90
276.117,83.8389,90
277.985,76.1008,90
278.688,64.6527,90
279.17,83.7114,90
279.676,73.2678,90
281.762,74.6936,90
284.676,62.3372,90
286.038,68.3784,90
286.98,55.6368,90
286.982,66.8072,90
287.639,53.442,90
288.923,62.8139,90
289.541,64.4448,90
292.187,53.7982,91
292.367,56.3648,91
292.741,59.2742,91
296.787,59.668,91
296.821,57.1672,91
297.999,65.0895,91
298.35,52.5315,91
298.837,56.6017,91
299.068,53.4591,91
299.873,57.9098,91
300.907,57.6054,91
302.231,56.6119,91
304.526,58.1676,91
305.495,53.1211,91
307.719,60.7106,91
308.691,64.638,91
313.694,57.24,91
314.512,50.5232,91
318.164,57.795,91
318.608,56.4618,91
320.351,59.0194,91
322.785,55.3353,91
323.596,56.4832,91
195.366,283.174,92
195.951,282.374,92
199.997,275.939,92
200.404,281.997,92
202.593,282.968,92
205.528,283.395,92
205.549,277.515,92
205.836,277.489,92
207.032,281.329,92
207.041,279.484,92
209.363,281.618,92
209.492,277.326,92
210.128,272.9,92
210.578,273.063,92
211.208,287.436,92
211.812,290.294,92
212.083,290.148,92
212.161,283.466,92
213.592,289.265,92
213.758,288.081,92
213.966,282.677,92
214.823,284.072,92
215.585,291.984,92
215.988,275.348,92
216.048,278.949,92
217.276,294.011,92
218.416,274.093,92
218.938,287.486,92
221.455,275.615,92
221.672,279.14,92
221.802,277.889,92
222.865,289.759,92
223.31,277.594,92
223.358,272.94,92
223.452,296.976,92
224.701,293.041,92
225.125,294.853,92
225.7,291.588,92
227.034,279.912,92
230.242,285.018,92
230.611,289.945,92
231.368,285.144,92
233.172,285.122,92
233.436,283.471,92
233.736,277.798,92
234.123,297.28,92
234.384,275.894,92
234.883,293.422,92
238.379,283.312,92
238.938,281.888,92
242.695,274.778,92
242.701,294.963,92
217.896,268.191,93
223.305,270.105,93
391.218,65.6122,94
392.767,65.6056,94
396.987,76.2116,94
400.655,77.6208,94
401.193,72.3467,94
401.77,66.3409,94
401.834,68.5297,94
402.052,65.4639,94
229.684,30.1146,95
231.281,28.8844,95
234.545,27.4431,95
234.891,31.5403,95
236.955,24.4088,95
238.33,24.7549,95
239.215,36.9293,95
240.817,30.3824,95
242.448,40.31,95
243.125,26.6097,95
244.256,27.1521,95
246.691,36.1711,95
246.704,15.8595,95
247.379,14.0207,95
248.598,44.1466,95
250.106,33.303,95
250.124,22.8541,95
251.032,43.1508,95
251.948,41.2378,95
254.617,35.0524,95
254.997,14.6123,95
256.26,16.3745,95
256.933,22.8585,95
257.931,20.8458,95
260.05,25.4425,95
260.36,38.0079,95
428.074,41.554,96
428.703,25.2049,96
430.984,36.7046,96
431.988,35.147,96
432.32,46.5487,96
434.33,39.7546,96
436.715,48.2814,96
437.288,47.4306,96
437.416,34.9063,96
438.143,50.6184,96
443.677,43.1383,96
445.636,38.5527,96
448.216,43.6565,96
448.513,48.8495,96
427.48,130.901,97
427.781,137.876,97
428.807,141.003,97
429.895,136.54,97
430.14,138.774,97
430.215,135.668,97
430.888,134.999,97
432.657,137.575,97
432.909,143.742,97
434.381,120.738,97
434.644,131.075,97
436.607,138.189,97
436.768,131.603,97
436.795,131.757,97
437.156,135.3,97
438.2,120.199,97
438.458,126.011,97
440.755,124.23,97
441.577,136.127,97
443.114,132.968,97
445.175,132.182,97
447.243,129.964,97
379.146,67.6246,98
379.192,69.5974,98
379.471,57.4802,98
379.812,66.6735,98
380.636,60.4832,98
381.145,65.9084,98
381.994,62.2918,98
385.152,66.0138,98
385.967,59.0089,98
386.963,68.8658,98
132.639,70.7779,99
134.356,66.8118,99
135.476,59.1237,99
136.561,65.136,99
137.881,74.4621,99
138.825,63.3845,99
142.955,67.3232,99
143.099,67.2754,99
145.749,65.8084,99
302.797,81.2891,100
303.282,81.9498,100
304.035,75.6805,100
304.371,80.4167,100
304.619,68.838,100
304.689,74.8613,100
306.221,69.9046,100
306.346,81.1233,100
307.42,72.2642,100
307.765,69.728,100
309.219,66.4521,100
309.775,70.3156,100
309.819,74.3745,100
311.306,71.9785,100
311.495,66.75,100
317.145,67.2488,100
318.168,84.0187,100
318.862,83.4071,100
320.724,67.057,100
320.966,81.2882,100
323.65,69.779,100
55.0822,192.079,101
56.1708,180.341,101
56.6613,180.28,101
59.0523,175.057,101
59.4045,191.396,101
59.9576,185.762,101
62.3548,180.98,101
62.6514,170.005,101
62.9154,178.831,101
63.3789,184.048,101
63.908,173.283,101
63.9324,185.958,101
64.1526,177.888,101
64.2014,186.829,101
64.2114,171.02,101
64.7673,192.175,101
65.2948,182.642,101
65.5259,185.09,101
65.5501,178.341,101
65.8447,192.964,101
66.0428,181.237,101
66.5592,170.749,101
66.5667,189.57,101
66.7331,190.56,101
66.7579,193.211,101
67.6697,186.921,101
68.1622,178.121,101
68.5337,176.049,101
70.0817,194.036,101
406.281,274.226,102
406.516,268.832,102
407.35,273.096,102
407.403,275.21,102
408.604,274.33,102
411.543,274.031,102
414.099,274.039,102
416.613,277.085,102
417.782,280.438,102
419.8,280.178,102
420.317,275.72,102
421.451,276.185,102
425.219,275.67,102
59.2851,269.641,103
59.3832,273.948,103
60.5507,272.858,103
60.7259,268.645,103
60.98,270.412,103
63.7751,272.662,103
63.877,265.573,103
64.9633,268.083,103
65.0479,274.732,103
66.1865,274.167,103
66.6132,274.713,103
66.9485,275.128,103
70.0592,273.358,103
415.596,54.8781,104
415.802,58.5518,104
416.601,60.6776,104
417.592,57.3613,104
419.178,51.2818,104
424.925,61.9776,104
426.175,49.998,104
426.917,60.7603,104
427.236,58.0326,104
428.767,50.7611,104
428.974,51.4398,104
430.611,54.7175,104
358.478,59.4625,105
360.313,64.8242,105
360.834,50.3187,105
361.416,51.2933,105
362.673,57.4426,105
362.769,50.1646,105
279.855,95.5008,106
280.136,88.8603,106
280.902,95.3771,106
281.078,90.258,106
281.157,82.8704,106
282.264,78.156,106
282.578,83.8065,106
285.282,95.0835,106
285.516,92.3032,106
286.416,87.1055,106
287.065,85.9047,106
289.96,84.4617,106
291.536,89.8303,106
292.295,87.478,106
292.924,89.2388,106
214.549,118.533,107
217.332,119.997,107
217.585,121.649,107
218.915,111.65,107
219.432,113.974,107
176.69,113.192,108
177.214,117.352,108
177.477,96.9317,108
177.787,104.538,108
178.781,104.584,108
182.085,97.4324,108
186.774,103.149,108
187.943,99.9635,108
188.13,101.75,108
188.232,108.216,108
191.606,106.928,108
193.141,104.174,108
195.235,101.911,108
125.046,190.882,109
127.439,181.55,109
128.859,188.595,109
129.095,178.415,109
129.267,194.744,109
130.254,188.902,109
131.017,187.185,109
131.497,183.269,109
131.686,188.133,109
132.358,186.671,109
134.934,186.626,109
135.256,185.724,109
137.23,187.328,109
137.485,184.142,109
138.891,183.057,109
475.773,41.5673,110
476.982,42.6563,110
480.742,28.866,110
481.85,38.8085,110
484.259,30.6484,110
484.722,40.3269,110
484.869,38.5516,110
484.878,32.4822,110
486.251,29.9568,110
487.119,32.6649,110
487.925,29.2537,110
489.817,38.5283,110
261.236,191.178,111
262.361,195.833,111
266.317,190.374,111
268.287,199.3,111
269.009,194.744,111
270.094,199.097,111
271.838,191.293,111
271.999,191.305,111
125.874,53.5898,112
128.123,50.2323,112
128.886,44.2019,112
129.399,53.2524,112
129.862,56.7015,112
129.921,43.2116,112
129.977,48.7746,112
130.528,56.6923,112
130.637,55.8495,112
131.323,43.0384,112
131.607,47.5113,112
131.955,45.5262,112
133.057,51.6214,112
133.257,49.7865,112
133.753,54.0871,112
134.763,49.5596,112
134.964,57.4932,112
135.158,42.27,112
135.609,56.7994,112
135.975,55.8672,112
137.576,55.9651,112
138.58,56.2048,112
138.74,55.3523,112
138.803,55.8698,112
139.037,53.0848,112
139.537,54.7895,112
279.01,219.053,113
279.293,213.947,113
279.321,219.109,113
280.831,220.691,113
282.129,225.716,113
283.163,218.992,113
285.907,219.421,113
286.567,221.421,113
288.238,207.576,113
290.41,223.114,113
290.716,230.402,113
292.976,208.078,113
293.024,202.991,113
293.297,213.732,113
293.976,208.497,113
294.684,222.06,113
299.484,201.502,113
299.677,216.737,113
300.911,216.172,113
301.645,225.469,113
304.25,221.527,113
396.614,186.834,114
399.819,181.172,114
400.827,182.698,114
410.45,68.065,115
410.703,68.7717,115
411.459,72.2571,115
412.712,69.5858,115
412.756,63.5008,115
414.767,68.0797,115
415.64,69.3249,115
415.985,65.0457,115
416.229,62.0963,115
417.16,73.1105,115
418.171,73.1646,115
419.049,65.1143,115
419.363,70.4425,115
419.98,70.3099,115
420.422,68.3839,115
420.829,66.1818,115
421.531,72.7703,115
421.933,70.5686,115
424.713,65.0413,115
425.073,65.3907,115
428.796,67.2288,115
430.976,73.7621,115
433.619,66.8888,115
397.883,36.0012,116
398.538,41.8545,116
398.607,37.8551,116
399.184,39.5492,116
402.389,38.6802,116
402.67,43.2499,116
402.94,40.3658,116
403.36,38.0464,116
404.33,39.491,116
407.2,40.126,116
13.1309,63.8157,117
15.3806,42.5268,117
15.7473,57.1389,117
15.9835,50.8342,117
16.6857,42.4154,117
17.7676,43.0054,117
18.0528,50.3253,117
18.8285,35.3276,117
19.3854,40.1583,117
20.4656,30.505,117
22.161,44.3654,117
23.9207,35.8938,117
24.4296,41.6883,117
34.6189,41.7993,117
36.2289,34.3455,117
6.25388,42.6698,117
1.52,42.41,117
1.36641,11.4231,118
1.4675,11.0078,118
1.54096,16.5269,118
16.4382,9.48634,118
29.8169,2.77617,118
38.0164,15.2732,118
38.2712,3.42211,118
61.9435,6.50452,118
348.357,15.3314,119
349.18,15.0868,119
349.684,13.8468,119
350.94,15.4817,119
351.992,14.8201,119
352.742,17.4197,119
355.527,13.304,119
361.76,22.2195,119
363.732,17.8535,119
333.256,14.582,120
333.523,21.9374,120
333.753,20.334,120
334.454,13.4107,120
336.258,15.6751,120
13.337,204.765,121
13.3742,199.673,121
13.3883,204.62,121
14.318,203.11,121
14.4555,206.379,121
16.2975,191.467,121
16.399,200.675,121
17.007,201.631,121
17.2145,202.485,121
18.4609,197.947,121
18.7097,198.861,121
20.2232,201.534,121
20.6167,195.681,121
182.314,88.8814,122
186.001,88.3336,122
187.595,86.5506,122
187.799,76.8193,122
188.835,79.5238,122
189.074,91.3006,122
190.512,84.9236,122
190.681,77.9732,122
192.355,86.2745,122
193.447,84.5282,122
193.465,89.594,122
193.548,86.6404,122
193.868,96.0498,122
194.573,93.9761,122
194.732,87.3969,122
195.456,92.3443,122
195.502,92.4672,122
195.7,84.4059,122
196.25,90.7362,122
197.021,87.8298,122
199.176,90.2365,122
199.245,85.0764,122
199.37,93.4128,122
200.097,87.9472,122
200.954,88.268,122
458.67,19.4466,123
460.561,18.4654,123
460.651,22.3139,123
461.585,29.3783,123
465.157,28.2156,123
466.419,22.775,123
467.009,35.1175,123
468.414,18.0999,123
470.974,34.2853,123
185.207,287.331,124
186.976,285.698,124
187.805,283.971,124
190.306,292.466,124
191.503,291.961,124
193.31,287.023,124
193.636,285.443,124
195.679,292.608,124
196.3,283.679,124
196.694,295.099,124
197.561,291.939,124
199.78,284.021,124
200.277,295.009,124
200.872,288.486,124
201.684,286.077,124
202.463,295.019,124
203.765,291.535,124
204.525,296.064,124
204.831,292.866,124
204.991,293.769,124
207.951,291.454,124
209.825,295.549,124
138.973,162.453,125
139.732,165.529,125
140.487,169.396,125
142.392,155.539,125
147.494,164.218,125
148.999,157.929,125
150.895,168.362,125
151.551,160.359,125
152.287,156.391,125
153.155,163.602,125
153.175,161.053,125
153.181,169.287,125
155.069,161.392,125
155.097,158.426,125
155.515,162.027,125
155.904,155.332,125
156.729,157.774,125
156.909,168.31,125
159.032,157.056,125
159.047,164.081,125
159.593,158.688,125
160.39,165.98,125
160.753,163,125
161.533,164.131,125
163.286,167.261,125
35.4792,238.742,126
46.7104,233.654,126
49.5941,236.286,126
55.0833,231.485,126
55.2756,230.001,126
57.1725,232.995,126
219.965,103.212,127
220.373,100.89,127
221.216,105.674,127
222.182,105.488,127
223.194,96.3613,127
223.409,106.949,127
224,102.821,127
224.385,97.9561,127
229.659,98.8754,127
198.456,21.3995,128
199.314,19.243,128
199.56,22.8392,128
199.837,35.7609,128
200.272,26.272,128
201.03,44.9632,128
201.08,21.206,128
202,42.0164,128
202.101,22.0114,128
203.22,47.846,128
203.351,23.7699,128
203.815,13.3022,128
203.954,18.4912,128
204.479,23.4407,128
204.917,20.0731,128
205.085,30.5517,128
206.336,39.6422,128
207.726,28.8351,128
210.043,34.4601,128
210.636,33.3577,128
210.686,45.0137,128
210.925,43.1095,128
211.018,26.706,128
211.307,13.6866,128
212.091,25.3365,128
212.181,36.4053,128
213.775,36.6927,128
213.833,16.1955,128
214.657,41.3819,128
215.285,23.5797,128
215.356,14.5419,128
217.379,39.9166,128
217.687,37.9912,128
218.17,20.3617,128
220.243,24.4047,128
221.731,31.0371,128
222.134,34.3909,128
223.356,113.814,129
224.12,114.962,129
231.197,116.425,129
234.653,110.338,129
235.985,117.415,129
21.658,291.751,130
23.3623,285.951,130
23.7872,289.136,130
24.5868,295.885,130
24.9057,286.048,130
25.3564,282.256,130
30.9205,288.648,130
125.548,0.239732,131
127.019,9.67984,131
128.478,10.4844,131
128.762,8.83903,131
129.371,10.2615,131
129.497,8.16052,131
129.86,8.88122,131
132.813,6.82344,131
132.872,9.95343,131
133.397,10.3148,131
134.678,8.34875,131
134.932,9.05444,131
135.15,8.10868,131
135.965,13.5535,131
137.037,14.3447,131
137.276,14.8101,131
286.063,79.131,132
286.697,74.1525,132
288.036,79.6499,132
288.277,72.4706,132
289.086,80.6432,132
290.132,70.0091,132
290.145,80.8743,132
291.073,73.3695,132
291.481,65.5972,132
291.619,79.7625,132
292.215,80.5063,132
293.327,72.7504,132
293.65,73.9336,132
293.914,76.0216,132
294.699,69.0291,132
295.248,80.6702,132
296.323,81.9574,132
297.569,67.7938,132
297.861,79.9337,132
298.083,78.9523,132
299.156,68.7821,132
299.491,69.4887,132
299.718,68.5493,132
300.686,72.5245,132
301.744,83.1012,132
136.786,1.05015,133
139.011,9.37074,133
139.067,7.6391,133
139.493,1.63575,133
141.254,3.08677,133
141.905,4.59203,133
142.319,3.98029,133
142.779,2.50652,133
143.366,2.89161,133
144.672,9.17483,133
145.588,8.96103,133
147.951,7.18427,133
149.937,9.74182,133
2.13061,222.624,134
3.38352,231.762,134
5.28658,222.101,134
5.37973,225.583,134
145.3,183.619,135
145.323,184.198,135
145.883,179.872,135
146.507,179.403,135
146.632,179.307,135
147.673,184.976,135
147.768,182.107,135
148.908,184.276,135
148.943,181.945,135
151.107,177.965,135
152.04,189.972,135
152.057,180.442,135
152.318,178.109,135
153.732,180.076,135
154.969,184.482,135
157.382,175.036,135
126.699,33.9067,136
127.489,37.5772,136
128.768,30.5338,136
128.875,36.5189,136
129.213,38.3009,136
129.609,26.5415,136
130.743,33.5586,136
130.988,29.1227,136
131.356,37.2871,136
132.161,32.489,136
132.315,33.7951,136
134.27,40.7098,136
135.957,38.2431,136
136.862,40.7958,136
46.6778,134.084,137
52.5651,143.152,137
53.6207,146.383,137
54.2322,147.6,137
54.7052,138.938,137
58.2895,147.628,137
59.976,140.817,137
62.8135,138.718,137
65.3012,142.405,137
66.5828,149.31,137
66.6017,146.66,137
66.8748,150.821,137
68.6871,135.473,137
69.9523,143.677,137
71.5535,139.418,137
73.0006,147.928,137
75.029,154.072,137
71.956,17.3445,138
73.0359,19.706,138
75.6342,12.0496,138
129.334,292.325,139
130.301,290.829,139
130.468,275.7,139
130.769,276.35,139
132.011,277.944,139
132.143,292.291,139
135.262,284.548,139
138.001,287.616,139
138.2,286.675,139
140.432,295.023,139
142.445,282.691,139
142.458,286.78,139
142.878,292.268,139
143.892,286.145,139
143.991,291.912,139
144.01,286.807,139
144.234,273.647,139
144.723,291.753,139
145.857,285.923,139
147.196,286.786,139
41.2768,125.344,140
53.7319,129.995,140
54.6137,130.887,140
54.9128,122.569,140
57.7376,113.473,140
58.5383,126.893,140
59.1357,122.463,140
60.5791,123.769,140
61.0837,130.349,140
62.5794,125.734,140
62.7932,130.123,140
63.4783,124.097,140
63.9013,123.874,140
64.0645,131.617,140
65.4081,117.178,140
65.5718,125.343,140
66.9656,129.29,140
67.462,117.347,140
67.8827,129.861,140
68.0653,120.986,140
69.0994,116.283,140
73.3099,132.088,140
74.3948,122.959,140
75.271,124.401,140
75.4076,115.597,140
337.359,24.1677,141
340.12,22.674,141
340.494,26.1012,141
341.814,21.5793,141
342.997,25.8443,141
345.529,22.4047,141
347.168,23.415,141
372.711,64.7951,142
372.869,67.984,142
374.588,66.4954,142
375.854,59.1323,142
376.332,59.4696,142
132.606,27.7339,143
133.384,29.0932,143
134.304,24.7418,143
135.067,28.8907,143
135.229,23.7206,143
137.636,33.4401,143
139.669,31.5994,143
140.383,28.683,143
142.225,32.2937,143
142.321,25.8513,143
142.66,33.9026,143
143.928,29.4211,143
153.971,207.599,144
154.022,203.306,144
156.08,211.21,144
160.161,217.988,144
162.25,197.944,144
164.454,202.693,144
166.658,198.053,144
331.365,177.327,145
331.396,179.647,145
334.051,176.388,145
335.877,184.915,145
336.416,176.758,145
337.565,190.175,145
48.9075,168.652,146
50.5038,169.45,146
50.9631,165.99,146
53.0571,160.578,146
53.5246,167.715,146
54.142,167.534,146
54.3276,161.988,146
55.2405,160.356,146
55.8077,157.592,146
56.879,168.533,146
57.704,158.709,146
57.8831,163.618,146
58.211,167.807,146
58.6017,163.851,146
60.0855,169.584,146
64.3626,168.249,146
72.7895,159.334,146
73.9322,164.785,146
448.768,40.7046,147
450.474,42.8203,147
452.693,47.2048,147
457.152,57.9041,147
457.233,37.0149,147
457.964,53.0337,147
460.349,41.8091,147
461.765,45.8176,147
464.306,51.3638,147
465.024,57.0028,147
466.518,52.5382,147
467.938,37.8694,147
469.264,54.8098,147
469.724,48.0372,147
470.308,48.7156,147
471.833,60.3631,147
472.562,41.628,147
473.932,58.9481,147
474.222,51.4918,147
475.763,49.5346,147
477.466,56.3868,147
477.523,49.1499,147
214.801,106.504,148
215.626,107.969,148
176.333,198.961,149
176.914,199.058,149
177.628,189.45,149
177.634,195.804,149
178.243,200.758,149
179.318,195.82,149
179.828,201.818,149
181.765,195.867,149
181.779,192.613,149
182.388,197.323,149
184.489,194.372,149
185.336,200.464,149
185.574,195.529,149
